19-Dec,D02002,2015,1,8,1,1500000,1500000,2.9,D02
19-Dec,D01011,2015,1,1,1,7935328,5223678,2.9,D01
19-Dec,D01011,2015,1,1,1,4538035,1078592,2.9,D01
19-Dec,D01011,2015,1,1,1,4468570,3010017,2.9,D01
19-Dec,D01011,2015,1,1,1,9877526,2347115,2.9,D01
19-Dec,D02001,2015,1,6,1,5425000,4416731,2.9,D02
19-Dec,D01011,2015,1,1,1,6986737,4591344,2.9,D01
19-Dec,D02001,2015,1,6,1,6018200,3547080,2.9,D02
19-Dec,D02001,2015,1,6,1,4113500,1203543,2.9,D02
19-Dec,D01011,2015,1,1,1,11474840,1275160,2.9,D01
19-Dec,D02002,2015,1,8,1,1500000,1500000,2.9,D02
19-Dec,D02002,2015,1,9,1,1000000,1000000,2.9,D02
19-Dec,D02002,2015,1,8,1,1500000,1500000,2.9,D02
19-Dec,D02002,2015,1,8,1,1000000,1000000,2.9,D02
19-Dec,D02002,2015,1,8,1,1000000,1000000,2.9,D02
19-Dec,D02002,2015,1,8,1,1000000,1000000,2.9,D02
19-Dec,D02002,2015,1,9,1,1000000,1000000,2.9,D02
19-Dec,D01011,2015,1,1,1,2673170,2227770,2.9,D01
19-Dec,D01011,2015,1,1,1,5503910,3669310,2.9,D01
19-Dec,D01011,2015,1,1,1,2839613,189693,2.9,D01
19-Dec,D01011,2015,1,1,1,3668575,2445775,2.9,D01
19-Dec,D02002,2015,1,8,1,1500000,1500000,2.9,D02
19-Dec,D02002,2015,1,8,1,1500000,1500000,2.9,D02
19-Dec,D01011,2015,1,1,1,11982624,9985624,2.9,D01
19-Dec,D02011,2015,1,6,1,3024060,3024060,2.9,D02
19-Dec,D01011,2015,1,1,1,11231919,9389476,2.9,D01
19-Dec,D01011,2015,1,1,1,4744784,2214544,2.9,D01
19-Dec,D01011,2015,1,1,1,7307315,487635,2.9,D01
19-Dec,D02001,2015,1,6,1,4076000,372532,2.9,D02
19-Dec,D01011,2015,1,1,1,2564586,1871611,2.9,D01
19-Dec,D01011,2015,1,1,1,10632148,7619748,2.9,D01
19-Dec,D01011,2015,1,1,1,8450000,5633400,2.9,D01
19-Dec,D01011,2015,1,1,1,4385972,3655172,2.9,D01
19-Dec,D01011,2015,1,1,1,6089730,5193564,2.9,D01
19-Dec,D02011,2015,1,6,1,957396,957396,2.9,D02
19-Dec,D01011,2015,1,1,1,3430372,2286972,2.9,D01
19-Dec,D01011,2015,1,1,1,6066251,3347026,2.9,D01
19-Dec,D02001,2015,1,6,1,2943269,2943269,2.9,D02
19-Dec,D02002,2015,1,8,1,1000000,1000000,2.9,D02
19-Dec,D02002,2015,1,9,1,1500000,1500000,2.9,D02
19-Dec,D02002,2015,1,9,1,1000000,1000000,2.9,D02
19-Dec,D02001,2015,1,6,1,4687000,3757491,2.9,D02
19-Dec,D01002,2015,1,1,1,1000000,333360,2.9,D01
19-Dec,D01011,2015,1,1,1,3272738,2727338,2.9,D01
19-Dec,D01002,2015,1,1,1,700000,700000,2.9,D01
19-Dec,D02001,2015,1,6,1,953269,792711,2.9,D02
19-Dec,D02001,2015,1,6,1,3634200,3634200,2.9,D02
19-Dec,D02002,2015,1,8,1,1500000,1500000,2.9,D02
19-Dec,D01011,2015,1,1,1,10047942,6859473,2.9,D01
19-Dec,D01002,2015,1,1,1,1000000,1000000,2.9,D01
19-Dec,D01001,2015,1,1,1,4619500,3366867,2.9,D01
19-Dec,D02002,2015,1,8,1,1000000,1000000,2.9,D02
19-Dec,D02002,2015,1,8,1,1000000,1000000,2.9,D02
19-Dec,D02002,2015,1,9,1,1500000,1500000,2.9,D02
19-Dec,D02002,2015,1,8,1,700000,700000,2.9,D02
19-Dec,D02002,2015,1,8,1,1500000,212096,2.9,D02
19-Dec,D02001,2015,1,6,1,5488000,2953307,2.9,D02
19-Dec,D01011,2015,1,1,1,2145017,357617,2.9,D01
19-Dec,D01011,2015,1,1,1,19598062,13697679,2.9,D01
19-Dec,D01011,2015,1,1,1,5726490,3421245,2.9,D01
19-Dec,D02002,2015,1,9,1,1500000,1500000,2.9,D02
19-Dec,D02002,2015,1,8,1,600000,500000,2.9,D02
19-Dec,D01011,2015,1,1,1,3445400,1961567,2.9,D01
19-Dec,D02001,2015,1,6,1,4565500,4565500,2.9,D02
19-Dec,D01002,2015,1,1,1,1000000,1000000,2.9,D01
19-Dec,D01002,2015,1,1,1,1000000,345500,2.9,D01
19-Dec,D01011,2015,1,1,1,2889240,2464146,2.9,D01
19-Dec,D01011,2015,1,1,1,5278882,352002,2.9,D01
19-Dec,D01011,2015,1,1,1,4220000,3551960,2.9,D01
19-Dec,D01011,2015,1,1,1,6126132,2042052,2.9,D01
19-Dec,D02002,2015,1,9,1,1000000,1000000,2.9,D02
19-Dec,D01002,2015,1,1,1,1000000,1000000,2.9,D01
19-Dec,D01011,2015,1,1,1,5960003,1986803,2.9,D01
19-Dec,D02001,2015,1,6,1,1641476,1641476,2.9,D02
19-Dec,D01002,2015,1,1,1,700000,700000,2.9,D01
19-Dec,D01011,2015,1,1,1,4820140,402100,2.9,D01
19-Dec,D02002,2015,1,8,1,1500000,1500000,2.9,D02
19-Dec,D02002,2015,1,8,1,1500000,1500000,2.9,D02
19-Dec,D01011,2015,1,1,1,3792410,1838586,2.9,D01
19-Dec,D01011,2015,1,1,1,3057507,204307,2.9,D01
19-Dec,D01011,2015,1,1,1,5222260,3916810,2.9,D01
19-Dec,D01011,2015,1,1,1,3256630,2223254,2.9,D01
19-Dec,D01011,2015,1,1,1,10981332,2440772,2.9,D01
19-Dec,D02002,2015,1,9,1,1500000,1500000,2.9,D02
19-Dec,D01011,2015,1,1,1,4588519,3823919,2.9,D01
19-Dec,D02001,2011,2,6,1,3093000,805522,4.9,D02
19-Dec,D02001,2011,2,6,1,1769000,31610,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3581000,3581000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,740000,4.9,D02
19-Dec,D02001,2011,2,6,1,4818000,4554867,4.9,D02
19-Dec,D02001,2011,2,6,1,2716500,2716500,4.9,D02
19-Dec,D02001,2011,2,6,1,2761000,2761000,4.9,D02
19-Dec,D02001,2011,2,6,1,3747000,3747000,4.9,D02
19-Dec,D02001,2011,2,6,1,3200000,3200000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,4839000,4839000,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3455000,3235525,4.9,D02
19-Dec,D02001,2011,2,6,1,3697500,3697500,4.9,D02
19-Dec,D02001,2011,2,6,1,2486500,1561684,4.9,D02
19-Dec,D02001,2011,2,6,1,2187000,2045366,4.9,D02
19-Dec,D02001,2011,2,6,1,3467000,2467000,4.9,D02
19-Dec,D02001,2011,2,6,1,3830000,3830000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,4648000,4648000,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3741000,2383186,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,1000000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3638000,1482443,4.9,D02
19-Dec,D02001,2011,2,6,1,1346000,1346000,4.9,D02
19-Dec,D02001,2011,2,6,1,4956000,4956000,4.9,D02
19-Dec,D02001,2011,2,6,1,3023300,2074845,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3139000,3139000,4.9,D02
19-Dec,D02001,2011,2,6,1,3980000,3980000,4.9,D02
19-Dec,D02001,2011,2,6,1,3473000,3343000,4.9,D02
19-Dec,D02001,2011,2,6,1,3793000,2355192,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,377178,4.9,D02
19-Dec,D02001,2011,2,6,1,3170000,3000000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,355886,4.9,D02
19-Dec,D02001,2011,2,6,1,3608000,3608000,4.9,D02
19-Dec,D02001,2011,2,6,1,4736000,4412295,4.9,D02
19-Dec,D02001,2011,2,6,1,3120000,3120000,4.9,D02
19-Dec,D02001,2011,2,6,1,3077000,3077000,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3234000,3234000,4.9,D02
19-Dec,D02001,2011,2,6,1,3559000,3559000,4.9,D02
19-Dec,D02001,2011,2,6,1,2983000,2483000,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,595639,4.9,D02
19-Dec,D02001,2011,2,6,1,2450000,1359569,4.9,D02
19-Dec,D02001,2011,2,6,1,736000,736000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,4364000,4364000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,1888500,1888500,4.9,D02
19-Dec,D02001,2011,2,6,1,3422000,3422000,4.9,D02
19-Dec,D02001,2011,2,6,1,3623000,1630316,4.9,D02
19-Dec,D02001,2011,2,6,1,1769470,1769470,4.9,D02
19-Dec,D02001,2011,2,6,1,4868000,4868000,4.9,D02
19-Dec,D02001,2011,2,6,1,3920000,3550000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,40,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,511915,4.9,D02
19-Dec,D02001,2011,2,6,1,2904000,2904000,4.9,D02
19-Dec,D02001,2011,2,6,1,3572000,3572000,4.9,D02
19-Dec,D02001,2011,2,6,1,1159000,1059000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,124830,4.9,D02
19-Dec,D02002,2011,2,8,1,500000,500000,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,1000000,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,1000000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3123000,3123000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,1000000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3503500,3447760,4.9,D02
19-Dec,D02001,2011,2,6,1,2969000,2969000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,190000,190000,4.9,D02
19-Dec,D02001,2011,2,6,1,2393000,2393000,4.9,D02
19-Dec,D02001,2011,2,6,1,2503000,1885115,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,940000,4.9,D02
19-Dec,D02001,2011,2,6,1,476000,174446,4.9,D02
19-Dec,D02001,2011,2,6,1,3473000,3129255,4.9,D02
19-Dec,D02001,2011,2,6,1,4842000,4842000,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,1000000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3628000,784843,4.9,D02
19-Dec,D02001,2011,2,6,1,2321900,1369430,4.9,D02
19-Dec,D02001,2011,2,6,1,4001000,4001000,4.9,D02
19-Dec,D02001,2011,2,6,1,3234000,1470290,4.9,D02
19-Dec,D02001,2011,2,6,1,3540000,911,4.9,D02
19-Dec,D02001,2011,2,6,1,3288000,3288000,4.9,D02
19-Dec,D02001,2011,2,6,1,2040000,1904275,4.9,D02
19-Dec,D02001,2011,2,6,1,4630000,3122937,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3018000,852033,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,910000,910000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,4565000,4565000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,2296700,2296700,4.9,D02
19-Dec,D02001,2011,2,6,1,3450000,3450000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02002,2011,2,9,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,2944000,2444000,4.9,D02
19-Dec,D02001,2011,2,6,1,3445000,3445000,4.9,D02
19-Dec,D02001,2011,2,6,1,2763000,2478591,4.9,D02
19-Dec,D02001,2011,2,6,1,4658500,4658500,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3403000,3329897,4.9,D02
19-Dec,D02001,2011,2,6,1,355270,355270,4.9,D02
19-Dec,D02001,2011,2,6,1,3262000,3262000,4.9,D02
19-Dec,D02001,2011,2,6,1,2929000,2929000,4.9,D02
19-Dec,D02001,2011,2,6,1,3461000,3461000,4.9,D02
19-Dec,D02001,2011,2,6,1,2399200,2399200,4.9,D02
19-Dec,D02001,2011,2,6,1,3890000,3890000,4.9,D02
19-Dec,D02001,2011,2,6,1,2715000,2715000,4.9,D02
19-Dec,D02002,2011,2,8,1,1000000,1000000,4.9,D02
19-Dec,D02001,2011,2,6,1,3301000,3301000,4.9,D02
